City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
274,Mao,ES,2022-09-26 22:26:27,39.8885,4.2658,66.76,63,0,1.14
275,Belyy Yar,RU,2022-09-26 22:26:27,53.6039,91.3903,40.89,100,75,2.24
276,Praia Da Vitoria,PT,2022-09-26 22:26:27,38.7333,-27.0667,70.05,83,20,13.6
277,Kutum,SD,2022-09-26 22:26:28,14.2,24.6667,83.21,29,83,7.02
278,Kibaya,TZ,2022-09-26 22:26:28,-5.3,36.5667,57.74,84,46,5.86
279,Bar Harbor,US,2022-09-26 22:26:29,44.3876,-68.2039,65.26,83,0,13.8
280,Kavieng,PG,2022-09-26 22:26:29,-2.5744,150.7967,84.04,68,89,13.94
281,Abu Zabad,SD,2022-09-26 22:26:30,12.35,29.25,76.75,67,100,7.85
282,Awjilah,LY,2022-09-26 22:26:30,29.1081,21.2869,80.35,39,0,6.46
283,Lazaro Cardenas,MX,2022-09-26 22:26:30,17.9583,-102.2,83.28,79,99,5.19
284,Lala,PH,2022-09-26 22:26:31,7.9745,123.7458,75.02,94,89,0.49
285,Kununurra,AU,2022-09-26 22:26:31,-15.7667,128.7333,75.18,83,40,0.0
286,Lamu,KE,2022-09-26 22:26:32,-2.2717,40.902,77.22,77,11,13.82
287,Farafangana,MG,2022-09-26 22:26:32,-22.8167,47.8333,67.66,87,1,9.46
288,Poum,NC,2022-09-26 22:26:33,-20.2333,164.0167,76.32,71,0,7.99
289,Finschhafen,PG,2022-09-26 22:26:33,-6.6024,147.8681,82.71,73,8,7.94
290,Namibe,AO,2022-09-26 22:26:33,-15.1961,12.1522,65.59,70,64,5.19
291,Saint Anthony,US,2022-09-26 22:26:34,45.0205,-93.218,64.02,38,0,20.71
292,Solton,RU,2022-09-26 22:26:34,52.8429,86.4787,42.8,95,100,5.55
293,Superior,US,2022-09-26 22:25:00,46.7208,-92.1041,57.76,50,75,14.97
294,Mananara,MG,2022-09-26 22:26:35,-16.1667,49.7667,67.77,92,28,5.7
295,Rawson,AR,2022-09-26 22:26:35,-43.3002,-65.1023,58.73,31,65,25.68
296,Sabancuy,MX,2022-09-26 22:26:36,18.9667,-91.1833,83.5,68,9,11.81
297,Santiago Del Estero,AR,2022-09-26 22:26:36,-27.7951,-64.2615,80.13,25,0,6.02
298,Trapani,IT,2022-09-26 22:26:37,37.8333,12.6667,73.49,73,40,10.36
299,Villazon,BO,2022-09-26 22:26:37,-22.0866,-65.5942,59.52,3,0,20.31
300,Nimaparha,IN,2022-09-26 22:26:37,20.0667,86.0167,77.4,88,91,3.36
301,Erenhot,CN,2022-09-26 22:26:38,43.6475,111.9767,62.28,34,1,15.14
302,Harper,LR,2022-09-26 22:26:38,4.375,-7.7169,76.35,87,97,8.43
303,Maksatikha,RU,2022-09-26 22:23:20,57.797,35.8825,45.36,93,95,2.57
304,Bucerias,MX,2022-09-26 22:26:39,20.75,-105.3333,88.99,79,75,12.66
305,Ilulissat,GL,2022-09-26 22:26:39,69.2167,-51.1,39.22,81,75,2.3
306,Panguna,PG,2022-09-26 22:26:40,-6.3164,155.4848,76.19,77,90,1.99
307,Lubango,AO,2022-09-26 22:25:24,-14.9172,13.4925,65.41,57,99,1.86
308,Parana,AR,2022-09-26 22:26:40,-31.732,-60.5238,71.55,44,0,6.87
309,Zhigansk,RU,2022-09-26 22:26:41,66.7697,123.3711,30.58,97,100,8.14
310,Enid,US,2022-09-26 22:26:37,36.3956,-97.8784,86.16,22,0,4.61
311,Ugoofaaru,MV,2022-09-26 22:26:41,5.6667,73.0,81.75,77,9,16.33
312,Tautira,PF,2022-09-26 22:26:42,-17.7333,-149.15,77.36,77,30,15.1
313,Sinnamary,GF,2022-09-26 22:24:57,5.3833,-52.95,80.4,83,1,14.23
314,Almaznyy,RU,2022-09-26 22:26:43,48.0448,40.045,57.09,78,100,6.51
315,Faanui,PF,2022-09-26 22:26:43,-16.4833,-151.75,78.4,72,7,13.98
316,Borovsk,RU,2022-09-26 22:23:22,55.2064,36.4861,40.21,94,17,2.15
317,Kovdor,RU,2022-09-26 22:26:44,67.5662,30.4758,41.7,97,100,2.48
318,Nome,US,2022-09-26 22:26:44,64.5011,-165.4064,49.1,66,75,11.5
319,Minsk,BY,2022-09-26 22:27:44,53.9,27.5667,46.15,95,19,6.08
320,Bengkulu,ID,2022-09-26 22:25:48,-3.8004,102.2655,74.7,91,79,5.48
321,Barra Patuca,HN,2022-09-26 22:27:45,15.8,-84.2833,83.41,74,100,12.95
322,Iranshahr,IR,2022-09-26 22:27:46,27.2025,60.6848,80.96,42,0,0.92
323,Morant Bay,JM,2022-09-26 22:27:46,17.8815,-76.4093,80.22,84,100,8.9
324,Gat,IL,2022-09-26 22:25:06,31.61,34.7642,79.39,53,0,5.08
325,Kuytun,RU,2022-09-26 22:27:47,54.3419,101.5036,32.45,90,100,3.6
326,Kieta,PG,2022-09-26 22:27:47,-6.2167,155.6333,82.15,76,93,2.71
327,Marshall,US,2022-09-26 22:27:48,34.3834,-86.3333,78.78,39,0,6.91
328,Albacete,ES,2022-09-26 22:25:02,38.8333,-2.0,59.18,72,0,4.61
329,Komsomolskiy,UZ,2022-09-26 22:27:48,40.4272,71.7189,65.12,36,0,4.61
330,Lasa,IT,2022-09-26 22:27:49,46.6166,10.7002,54.48,94,100,3.98
331,La Grande,US,2022-09-26 22:27:49,45.3246,-118.0877,89.02,13,2,7.47
332,Wuchi,CN,2022-09-26 22:27:49,29.3786,103.023,52.07,100,100,1.77
333,Saldanha,ZA,2022-09-26 22:27:50,-33.0117,17.9442,50.05,85,7,5.97
334,Karratha,AU,2022-09-26 22:27:50,-20.7377,116.8463,70.11,26,6,13.94
335,Manzil Salim,TN,2022-09-26 22:27:51,35.8567,8.4765,68.81,65,56,3.11
336,Shache,CN,2022-09-26 22:27:51,38.4167,77.2406,65.71,24,0,6.33
337,Ilo,PE,2022-09-26 22:27:52,-17.6394,-71.3375,60.13,77,1,6.22
338,Linqing,CN,2022-09-26 22:27:52,36.8456,115.7117,61.36,71,100,5.53
339,Griffith,US,2022-09-26 22:27:52,41.5284,-87.4237,64.15,55,75,18.41
340,Huarmey,PE,2022-09-26 22:27:53,-10.0681,-78.1522,64.31,76,48,9.82
341,Nuevo Progreso,MX,2022-09-26 22:27:53,23.1667,-97.95,79.9,69,74,4.0
342,La Rioja,ES,2022-09-26 22:22:54,42.25,-2.5,51.58,89,74,4.79
343,Sobolevo,RU,2022-09-26 22:27:54,54.4299,31.8996,47.62,89,97,5.59
344,Progreso,MX,2022-09-26 22:27:54,21.2833,-89.6667,89.11,67,7,9.86
345,Pasca,CO,2022-09-26 22:27:55,4.3072,-74.3006,68.07,72,22,0.09
346,Oyama,JP,2022-09-26 22:27:55,36.3,139.8,74.59,75,2,2.26
347,Pishin,PK,2022-09-26 22:27:56,30.5803,66.9961,66.87,45,0,3.44
348,Niksic,ME,2022-09-26 22:27:56,42.7731,18.9445,59.67,100,100,3.13
349,Edd,ER,2022-09-26 22:27:56,13.9297,41.6925,90.05,64,46,7.63
350,Suzun,RU,2022-09-26 22:27:57,53.7841,82.3116,38.61,94,100,7.94
351,Vallenar,CL,2022-09-26 22:27:57,-28.5708,-70.7581,70.59,26,40,6.38
352,Ambon,ID,2022-09-26 22:27:58,-3.6954,128.1814,75.34,94,40,6.91
353,Tall Kayf,TR,2022-09-26 22:27:58,37.0833,41.0667,75.24,11,0,5.93
354,La Palma,US,2022-09-26 22:27:58,33.8464,-118.0467,103.1,47,20,9.22
355,Chhatarpur,IN,2022-09-26 22:27:59,24.9,79.6,76.69,80,86,5.37
356,Vila Franca Do Campo,PT,2022-09-26 22:27:32,37.7167,-25.4333,68.2,73,100,9.73
357,Rio Branco,BR,2022-09-26 22:28:00,-9.9747,-67.81,95.61,38,0,4.61
358,Teya,RU,2022-09-26 22:28:00,60.3778,92.6267,24.66,96,90,0.83
359,Boca Do Acre,BR,2022-09-26 22:28:01,-8.7522,-67.3978,93.15,32,59,3.65
360,Gladstone,AU,2022-09-26 22:28:01,-23.85,151.25,73.33,64,75,4.61
361,Aksu,CN,2022-09-26 22:28:02,41.1231,80.2644,67.78,29,0,3.0
362,Rabat,MA,2022-09-26 22:28:02,33.9911,-6.8401,68.16,72,40,3.44
363,Naples,IT,2022-09-26 22:26:42,40.8333,14.25,67.14,95,20,1.14
364,Eenhana,NA,2022-09-26 22:28:03,-17.4667,16.3333,73.71,21,84,7.74
365,Liverpool,GB,2022-09-26 22:24:48,53.4106,-2.9779,53.71,69,40,12.66
366,Xining,CN,2022-09-26 22:29:03,36.6167,101.7667,50.9,64,100,2.84
367,Saint-Joseph,RE,2022-09-26 22:29:04,-21.3667,55.6167,66.58,71,38,11.92
368,Cortez,US,2022-09-26 22:29:04,37.3489,-108.5859,80.04,26,0,4.61
369,Tottori,JP,2022-09-26 22:29:04,35.5,134.2333,66.27,100,75,2.3
370,Santa Rosa,PH,2022-09-26 22:29:05,14.3122,121.1114,80.58,85,99,4.72
371,San Quintin,MX,2022-09-26 22:29:05,30.4833,-115.95,77.09,70,1,16.04
372,Souillac,MU,2022-09-26 22:29:06,-20.5167,57.5167,71.98,64,40,11.5
373,Krasnoselkup,RU,2022-09-26 22:27:56,65.7,82.4667,25.5,84,35,10.45
374,Bukama,CD,2022-09-26 22:29:06,-9.2,25.85,77.14,42,64,1.05
375,Arman,RU,2022-09-26 22:29:07,59.7,150.1667,40.37,61,94,5.77
376,Buesaco,CO,2022-09-26 22:29:07,1.3902,-77.1598,68.49,63,43,1.41
377,Mmathubudukwane,BW,2022-09-26 22:29:08,-24.6,26.4333,72.37,25,0,5.39
378,Pevek,RU,2022-09-26 22:29:08,69.7008,170.3133,29.75,74,45,3.58
379,Timra,SE,2022-09-26 22:29:08,62.487,17.3257,53.67,93,100,19.57
380,Yuksekova,TR,2022-09-26 22:29:09,37.5736,44.2872,44.35,65,0,1.14
381,Manono,CD,2022-09-26 22:29:09,-7.3,27.4167,83.17,33,63,0.45
382,Srisailam,IN,2022-09-26 22:29:10,16.0833,78.8667,70.79,96,90,2.51
383,Coahuayana,MX,2022-09-26 22:29:10,18.7333,-103.6833,86.58,73,74,4.99
384,Alta Floresta,BR,2022-09-26 22:29:10,-9.8756,-56.0861,84.02,61,75,11.5
385,Ambilobe,MG,2022-09-26 22:29:11,-13.2,49.05,68.47,65,0,6.71
386,Codrington,AU,2022-09-26 22:25:09,-38.2667,141.9667,52.65,94,100,15.41
387,Kisangani,CD,2022-09-26 22:29:12,0.5167,25.2,72.54,83,96,2.26
388,Kapit,MY,2022-09-26 22:29:13,2.0167,112.9333,73.51,99,100,1.25
389,Marystown,CA,2022-09-26 22:29:13,47.1666,-55.1483,58.86,100,100,5.99
390,Deputatskiy,RU,2022-09-26 22:29:13,69.3,139.9,19.44,97,100,3.8
391,Bac Lieu,VN,2022-09-26 22:29:14,9.285,105.7244,77.43,90,100,7.31
392,Zhanaozen,KZ,2022-09-26 22:29:14,43.3,52.8,61.52,44,0,8.12
393,Lakeside,US,2022-09-26 22:29:15,30.13,-81.7682,91.58,59,75,6.91
394,Balakhta,RU,2022-09-26 22:29:15,55.38,91.6,31.5,89,100,4.92
395,Koson,UZ,2022-09-26 22:29:16,39.0375,65.585,57.52,37,0,14.36
396,Ulaangom,MN,2022-09-26 22:29:16,49.9811,92.0667,55.36,35,100,2.51
397,Polunochnoye,RU,2022-09-26 22:29:17,60.8697,60.4153,24.28,86,50,4.21
398,Hovd,MN,2022-09-26 22:29:18,48.0056,91.6419,55.78,36,81,8.39
399,Eyrarbakki,IS,2022-09-26 22:29:18,63.863,-21.1481,41.05,49,81,6.93
400,Sao Joao Da Barra,BR,2022-09-26 22:29:19,-21.6403,-41.0511,73.49,83,45,16.64
401,Bourail,NC,2022-09-26 22:29:19,-21.5667,165.4833,77.14,66,20,5.23
402,La Libertad,EC,2022-09-26 22:28:34,-2.2333,-80.9,71.26,78,100,13.8
403,Clarence Town,AU,2022-09-26 22:29:20,-32.5833,151.7833,60.98,76,84,2.48
404,Waitati,NZ,2022-09-26 22:29:20,-45.75,170.5667,54.81,84,100,0.89
405,Nicoya,CR,2022-09-26 22:29:21,10.1483,-85.452,76.89,90,95,2.91
406,Sola,VU,2022-09-26 22:29:21,-13.8833,167.55,81.21,72,3,10.67
407,Lashio,MM,2022-09-26 22:29:21,22.9333,97.75,66.43,98,52,0.31
408,Port Hawkesbury,CA,2022-09-26 22:29:22,45.6169,-61.3485,63.9,98,100,10.0
409,Causapscal,CA,2022-09-26 22:29:22,48.3542,-67.227,53.56,99,100,3.24
410,Doctor Arroyo,MX,2022-09-26 22:29:23,23.6667,-100.1833,65.55,68,94,5.61
411,Mayumba,GA,2022-09-26 22:29:23,-3.432,10.6554,75.6,87,90,5.3
412,Qaqortoq,GL,2022-09-26 22:29:12,60.7167,-46.0333,44.58,92,100,16.98
413,Lodja,CD,2022-09-26 22:30:24,-3.4833,23.4333,68.97,95,83,2.39
414,Honningsvag,NO,2022-09-26 22:30:25,70.9821,25.9704,46.15,76,49,11.5
415,Avera,US,2022-09-26 22:30:26,33.194,-82.5271,83.71,34,20,9.48
416,Nianzishan,CN,2022-09-26 22:30:27,47.5167,122.8833,43.83,70,10,2.77
417,Elizabethton,US,2022-09-26 22:30:27,36.3487,-82.2107,71.62,49,0,4.61
418,Moose Factory,CA,2022-09-26 22:30:28,51.2585,-80.6094,51.8,82,100,10.36
419,Privolzhye,RU,2022-09-26 22:30:29,52.8649,48.6044,45.32,90,96,5.84
420,Esil,KZ,2022-09-26 22:30:30,51.9556,66.4042,51.66,62,100,14.63
421,Sherpur,BD,2022-09-26 22:30:30,25.0188,90.0175,78.04,83,92,1.32
422,Port Hedland,AU,2022-09-26 22:30:30,-20.3167,118.5667,69.85,23,10,8.05
423,Banda Aceh,ID,2022-09-26 22:30:31,5.5577,95.3222,78.49,76,100,14.14
424,Alegrete,BR,2022-09-26 22:26:14,-29.7831,-55.7919,65.08,64,0,5.84
425,Bulungu,CD,2022-09-26 22:30:31,-4.55,18.6,71.78,90,64,3.36
426,Tondano,ID,2022-09-26 22:30:32,1.3038,124.9112,68.09,74,99,2.42
427,Pielesti,RO,2022-09-26 22:30:32,44.3333,23.95,60.48,100,75,2.3
428,Kiunga,PG,2022-09-26 22:30:33,-6.1219,141.2906,73.38,95,100,0.74
429,Alappuzha,IN,2022-09-26 22:30:33,9.49,76.3264,77.0,84,23,10.49
430,Vilhena,BR,2022-09-26 22:30:34,-12.7406,-60.1458,77.22,69,40,16.11
431,Indramayu,ID,2022-09-26 22:30:34,-6.3264,108.32,79.11,70,56,9.73
432,Xuddur,SO,2022-09-26 22:26:22,4.1213,43.8894,75.51,72,50,16.46
433,Huambo,AO,2022-09-26 22:30:35,-12.7761,15.7392,66.65,60,95,3.87
434,Asau,RO,2022-09-26 22:30:35,46.4333,26.4,58.28,92,100,3.18
435,Santiago,CL,2022-09-26 22:30:36,-33.4569,-70.6483,64.54,54,40,13.8
436,Alofi,NU,2022-09-26 22:30:36,-19.0595,-169.9187,73.29,100,100,5.75
437,College,US,2022-09-26 22:30:37,64.8569,-147.8028,50.2,67,100,5.75
438,Victoria,HK,2022-09-26 22:30:37,22.2855,114.1577,84.38,75,59,11.99
439,Lethem,GY,2022-09-26 22:30:37,3.3803,-59.7968,81.45,70,97,3.42
440,Chokwe,MZ,2022-09-26 22:30:38,-24.5333,32.9833,76.21,62,2,8.16
441,Sorsk,RU,2022-09-26 22:30:38,54.0033,90.2467,33.04,98,100,2.26
442,Sitka,US,2022-09-26 22:30:39,57.0531,-135.33,60.69,82,100,24.16
443,Rafaela,AR,2022-09-26 22:28:39,-31.2503,-61.4867,70.99,25,0,1.01
444,Bardiyah,LY,2022-09-26 22:30:39,31.7561,25.0865,74.44,81,0,5.55
445,Katsuura,JP,2022-09-26 22:30:40,35.1333,140.3,74.14,73,1,11.9
446,Manadhoo,MV,2022-09-26 22:30:40,5.7667,73.3833,81.7,77,12,17.02
447,Shangrao,CN,2022-09-26 22:30:41,28.4532,117.9686,71.06,78,36,5.06
448,Dhidhdhoo,MV,2022-09-26 22:27:25,6.8833,73.1,82.47,72,34,17.4
449,Baykit,RU,2022-09-26 22:30:41,61.67,96.37,24.42,90,66,1.14
450,Tan An,VN,2022-09-26 22:30:42,10.5333,106.4167,73.42,96,100,3.94
451,Oriximina,BR,2022-09-26 22:30:42,-1.7656,-55.8661,82.62,60,29,4.29
452,Phan Thiet,VN,2022-09-26 22:30:43,10.9333,108.1,76.37,84,100,10.8
453,Puerto Escondido,MX,2022-09-26 22:30:43,15.85,-97.0667,81.43,57,100,5.75
454,Horodnytsya,UA,2022-09-26 22:30:44,50.807,27.3168,51.48,98,100,3.76
455,Newala,TZ,2022-09-26 22:30:44,-10.9431,39.2787,62.82,94,8,6.02
456,Pontianak,ID,2022-09-26 22:30:45,-0.0333,109.3333,75.18,88,75,2.3
457,Tecoanapa,MX,2022-09-26 22:30:45,16.5167,-98.75,82.76,71,76,5.23
458,Camana,PE,2022-09-26 22:30:45,-16.6228,-72.7111,61.21,77,21,8.25
459,Santa Isabel,BR,2022-09-26 22:31:46,-23.3156,-46.2214,61.9,95,98,3.13
460,Cortes,ES,2022-09-26 22:31:46,41.9395,-1.4396,60.85,74,3,8.25
461,Sesori,SV,2022-09-26 22:31:47,13.7167,-88.3667,86.36,96,75,3.2
462,Malatya,TR,2022-09-26 22:31:47,38.5,38.0,46.45,40,0,5.75
463,Pa Sang,TH,2022-09-26 22:31:47,18.5262,98.9394,75.4,97,67,1.52
464,Tarabha,IN,2022-09-26 22:31:48,20.7333,83.65,75.11,91,61,1.92
465,Luneville,FR,2022-09-26 22:31:48,48.6,6.5,51.69,91,97,14.27
466,Cayenne,GF,2022-09-26 22:30:06,4.9333,-52.3333,82.44,78,0,5.75
467,Verkhnevilyuysk,RU,2022-09-26 22:31:49,63.4453,120.3167,30.04,93,100,4.63
468,Mwinilunga,ZM,2022-09-26 22:31:49,-11.7358,24.4293,70.84,37,98,1.54
469,Krynychky,UA,2022-09-26 22:31:50,48.3755,34.467,57.27,81,100,8.66
470,Puerto Carreno,CO,2022-09-26 22:29:20,6.189,-67.4859,87.06,65,33,3.94
471,Obera,AR,2022-09-26 22:31:50,-27.4871,-55.1199,62.38,82,14,0.47
472,Palauig,PH,2022-09-26 22:31:51,15.435,119.9045,81.36,79,100,9.57
473,Tual,ID,2022-09-26 22:31:51,-5.6667,132.75,81.57,78,98,2.77
474,Benin,BJ,2022-09-26 22:30:57,9.5,2.25,71.55,97,100,3.36
475,Cockburn Town,TC,2022-09-26 22:27:02,21.4612,-71.1419,82.78,81,82,19.28
476,Matucana,PE,2022-09-26 22:31:52,-11.85,-76.4,62.82,53,55,4.59
477,Antalaha,MG,2022-09-26 22:31:53,-14.9003,50.2788,67.15,91,28,7.56
478,Kamenka,RU,2022-09-26 22:31:54,51.3223,42.7678,51.01,59,100,4.56
479,Faya,SA,2022-09-26 22:31:54,18.3851,42.4509,66.31,29,1,5.55
480,Usinsk,RU,2022-09-26 22:31:54,65.9939,57.5281,29.25,73,100,6.51
481,Bama,NG,2022-09-26 22:31:55,11.5221,13.6856,77.16,79,79,7.25
482,Riyadh,SA,2022-09-26 22:31:55,24.6877,46.7219,80.74,25,0,6.44
483,Narrabri,AU,2022-09-26 22:31:56,-30.3167,149.7833,62.53,71,19,1.99
484,Bumba,CD,2022-09-26 22:31:56,2.1833,22.4667,70.7,97,95,0.89
485,Basco,PH,2022-09-26 22:31:57,20.4487,121.9702,82.36,80,34,19.24
486,Iqaluit,CA,2022-09-26 22:31:57,63.7506,-68.5145,42.53,70,75,16.11
487,Petropavlovsk-Kamchatskiy,RU,2022-09-26 22:31:18,53.0452,158.6483,46.99,93,100,6.71
488,San Juan,AR,2022-09-26 22:31:08,-31.5375,-68.5364,69.28,23,38,11.59
489,Mitsamiouli,KM,2022-09-26 22:31:58,-11.3847,43.2844,75.27,76,5,11.01
490,Vonyarcvashegy,HU,2022-09-26 22:31:58,46.7574,17.3117,56.82,100,13,0.0
491,Onoda,JP,2022-09-26 22:31:59,34.0014,131.1836,71.62,94,75,10.36
492,Vengerovo,RU,2022-09-26 22:31:59,55.6848,76.7471,31.78,83,100,9.91
493,Neuquen,AR,2022-09-26 22:30:22,-38.9516,-68.0591,67.89,28,0,11.5
494,Alice Springs,AU,2022-09-26 22:30:14,-23.7,133.8833,58.55,68,100,9.22
495,Chapais,CA,2022-09-26 22:32:00,49.7834,-74.8492,55.18,65,96,2.86
496,Dayong,CN,2022-09-26 22:32:01,25.0209,118.2898,76.28,81,66,3.69
497,Padang,ID,2022-09-26 22:32:01,-0.9492,100.3543,76.89,89,99,2.95
498,Koulikoro,ML,2022-09-26 22:32:01,14.0,-7.75,78.75,70,91,10.58
499,Calape,PH,2022-09-26 22:32:02,9.8922,123.8748,78.78,74,97,5.21
500,Barcelos,PT,2022-09-26 22:32:02,41.5388,-8.6151,63.84,73,1,6.38
501,Salalah,OM,2022-09-26 22:32:03,17.0151,54.0924,78.89,94,75,9.22
502,Umm Kaddadah,SD,2022-09-26 22:32:03,13.6017,26.6876,83.17,44,44,14.61
503,Mbamba,NG,2022-09-26 22:32:04,9.9833,13.1,71.02,95,68,5.73
504,Manzhouli,CN,2022-09-26 22:32:04,49.6,117.4333,38.64,59,53,5.03
505,Pastavy,BY,2022-09-26 22:33:05,55.1168,26.8326,44.46,95,49,6.22
506,Abalak,RU,2022-09-26 22:33:05,58.1286,68.5944,25.88,82,14,8.99
507,Nagorsk,RU,2022-09-26 22:33:06,59.3172,50.8078,33.93,81,86,8.93
508,Yar-Sale,RU,2022-09-26 22:33:06,66.8333,70.8333,27.91,90,65,12.48
509,Cosala,MX,2022-09-26 22:33:07,24.4125,-106.6908,87.51,58,13,3.78
510,Sungaipenuh,ID,2022-09-26 22:33:07,-2.0833,101.3833,63.99,95,72,1.28
511,Vao,NC,2022-09-26 22:33:07,-22.6667,167.4833,72.48,79,0,4.81
512,Turayf,SA,2022-09-26 22:33:08,31.6725,38.6637,71.85,30,0,6.91
513,Pueblo Nuevo,MX,2022-09-26 22:33:08,23.3833,-105.3833,67.32,70,61,2.39
514,Taltal,CL,2022-09-26 22:33:09,-25.4,-70.4833,59.04,70,17,3.74
515,Kenai,US,2022-09-26 22:33:09,60.5544,-151.2583,53.02,73,75,5.75
516,Solone,UA,2022-09-26 22:33:10,48.2081,34.8721,56.97,91,100,7.72
517,Sungairaya,ID,2022-09-26 22:33:10,0.7,108.9,77.02,88,100,3.74
518,Salamanca,ES,2022-09-26 22:33:10,40.8333,-6.0,52.0,46,1,4.21
519,Portree,GB,2022-09-26 22:33:11,57.4129,-6.1942,46.53,87,80,17.02
520,Marawi,PH,2022-09-26 22:28:35,7.9986,124.2928,69.62,86,97,4.99
521,Tiznit,MA,2022-09-26 22:30:28,29.5833,-9.5,67.55,75,68,2.62
522,Campos Belos,BR,2022-09-26 22:33:12,-13.0367,-46.7717,79.75,38,56,6.29
523,Boone,US,2022-09-26 22:33:12,39.0334,-92.3335,72.81,27,43,11.14
524,Paamiut,GL,2022-09-26 22:33:13,61.994,-49.6678,43.34,93,100,32.1
525,Kedrovyy,RU,2022-09-26 22:33:13,56.1667,91.8167,27.01,97,99,3.83
526,Ribeira Brava,PT,2022-09-26 22:33:14,32.65,-17.0667,70.43,76,21,9.19
527,Amos,CA,2022-09-26 22:33:14,48.5669,-78.1162,49.42,94,99,2.66
528,Beipiao,CN,2022-09-26 22:33:15,41.7919,120.7792,59.47,70,0,1.32
529,Ahtopol,BG,2022-09-26 22:33:15,42.1,27.95,69.73,57,96,14.81
530,Ryazan,RU,2022-09-26 22:33:16,54.6197,39.74,40.93,93,30,4.92
531,Mackay,AU,2022-09-26 22:30:31,-21.15,149.2,77.68,65,2,4.41
532,Denpasar,ID,2022-09-26 22:33:16,-8.65,115.2167,74.86,88,20,3.44
533,San Giovanni In Fiore,IT,2022-09-26 22:33:17,39.2633,16.6996,57.78,88,100,6.44
534,Nileshwar,IN,2022-09-26 22:33:17,12.25,75.1,76.98,88,83,8.1
535,Porbandar,IN,2022-09-26 22:33:17,21.6422,69.6093,78.84,71,23,6.24
536,Palana,RU,2022-09-26 22:33:12,59.1167,159.9667,40.84,59,0,5.17
537,Vestmannaeyjar,IS,2022-09-26 22:33:18,63.4427,-20.2734,43.11,52,60,16.58
538,Buraydah,SA,2022-09-26 22:33:19,26.326,43.975,75.65,26,0,6.96
539,San Policarpo,PH,2022-09-26 22:33:19,12.1791,125.5072,78.89,84,94,2.84
540,Ola,RU,2022-09-26 22:33:19,59.5833,151.2833,42.06,59,78,9.71
541,Tudela,ES,2022-09-26 22:33:20,42.0617,-1.6045,58.1,75,2,6.33
542,Ananas,HT,2022-09-26 22:33:20,19.2466,-71.9557,77.23,73,98,4.18
543,Beyneu,KZ,2022-09-26 22:33:21,45.3167,55.2,58.26,68,66,5.64
544,Torbay,CA,2022-09-26 22:33:21,47.6666,-52.7314,62.28,92,100,18.41
545,Russell,US,2022-09-26 22:33:21,32.3502,-85.1999,84.18,32,0,9.22
546,Marathon,US,2022-09-26 22:33:22,44.9,-89.7668,54.64,73,75,6.91
547,Kualakapuas,ID,2022-09-26 22:33:22,-3.0091,114.3876,74.71,90,100,2.13
548,Tuy Hoa,VN,2022-09-26 22:33:23,13.0833,109.3,75.7,88,100,13.98
549,Andra,RU,2022-09-26 22:34:23,62.5147,65.8878,27.68,86,98,6.13
550,Aborlan,PH,2022-09-26 22:34:24,9.4352,118.5492,77.07,85,100,3.62
